id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
35937,103378,Giten Megami Tensei: Tokyo Mokushiroku,"In 199X, Tokyo was destroyed by ICBMs, resulting in a nuclear holocaust. Some people with foresight had built underground shelters and survived the Great Cataclysm, while demons began to rampage on the ground. People in the underground shelters still need to defend against demon invasion, and thus an organization called Devil Busters have formed. Around 20 years passed, and a new generation has grown up in the shelters...  In Giten Megami Tensei, you play as Ayato Katsuragi, a devil buster who was born and raised in the Hatsudai Shelter. Ayato joins the force after his parents are brutally murdered by demons. He passes the exam with his friend Yuuka Tachibana, the reincarnation of Ishtar. Later, the shelter is attacked by demons, Ayato is possessed, and Yuuka is killed by demons. She is divided into eight pieces and gives one to each of his comrades. Ayato escapes and swears to get the body parts back.  The story is structured somewhat episodically. Ayato joins with Rui Asuka, Tatsuya Hayasaka, Emi Kirishima, Yoshio Nishino, Isamu Yamase, Tetsuya Sonoda, Kouki Kamikawa, Kazumi Yamada, Sanshirou Souma, and Doctor Kusaka. Many end up dead at one point in the story.",1997-04-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
35998,45182,Mega Man 8: Anniversary Collector's Edition,NULL,1997-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36569,76472,Trivial Pursuit: Millennium Edition,NULL,1997-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36778,102447,Monopoly,NULL,1997-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36967,46848,Gals Panic 4,NULL,1997-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37175,2491,Descent to Undermountain,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37635,104779,Star Sweep,NULL,1997-01-01 00:00:00.000,NULL,NULL,72.0000,1,NULL,NULL
37882,45900,Whack A Bubble,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37979,42541,Sutte Hakkun,"On an island far away in the ocean, the ""Rainbow of Happiness"" used to stretch above the land. One day the rainbow mysteriously broke apart, separating into shards that fell on the island. Eager to return the rainbow to its magnificent self, Hakkun sets out to retrieve the shards.",1997-11-02 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
38061,60191,The Space Under the Window,NULL,1997-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38254,94667,Rising Lands,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38309,18493,Nanatsu Kaze no Shima Monogatari,NULL,1997-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38401,66624,Real Sound: Kaze no Regret,NULL,1997-07-18 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
38442,43939,Tecmo Stackers,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38567,127995,Ein Fall für TKKG - Katjas Geheimnis / TKKG - Jennifer is Missing,"Katja has suddenly disappeared. Nobody knows where it is. Together with TKKG you search for traces, interview witnesses and find out the riddle. What role does Peter, the nasty tutor, play? Why is Sandra silent? Is Barbara Dupont really as clueless as she pretends to be? Only those who find the secret message and decrypt the code together with Tim, Karl, Klößchen and Gaby have a chance to solve the case.",1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
38629,51780,War Wind II: Human Onslaught,"After many years of war, much has changed on the world of Yavaun. Humans, reluctant colonists, are now part of the cultural diversity of this alien world. Factions have formed over the decades since the humans appeared. The Overlord Factions includes the allied forces of Tha'roon and Obblinox. The SUN (Servants Under NagaRom) are represented by Shama'Li and Eaggra. Of the two human factions, the Marines are comprised mainly of Marines and the Descendants are scientists and academics. Each factions has its own agenda - and peaceful coexistence is definitely on it.",1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38699,3611,Tamagotchi 64: Minna de Tamagotchi World,NULL,1997-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38796,45486,NBA Action 98,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38807,46934,Battle Wrath,NULL,1997-05-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
38827,138995,Hatsukoi Valentine,NULL,1997-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39339,14456,Jurassic War,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39805,46177,Nightmare Circus,NULL,1997-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40066,19990,Samurai Shodown 64,"It all began over two decades ago...and took several years to carry out. ""Yuga the Destroyer"" seized unborn children throughout the land, provided them with various mysterious skills, and then returned them to their mothers.  The babies were later brought into the world as if nothing had happened. These infants displayed unique abilities from infancy and were called child gods by some, child demons by others. Over the subsequent decades, they grew to become extremely gifted children, ending up as the true movers and shakers of their generation.    Then one day ""Yuga the Destroyer"" suddenly appeared before them. He came to show these individuals who remembered nothing of him...a puppet show. And those who saw this performance remembered: the missions they were given before they came into this world...""    Then one day ""Yuga the Destroyer"" suddenly appeared before them. He came to show these individuals who remembered nothing of him...a puppet show. And those who saw this performance remembered: the missions they were given before they came into this world...""",1997-12-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40771,61257,Spectral Force,NULL,1997-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40798,124641,Yaku Tsuu: Noroi no Game,NULL,1997-02-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
40966,45089,RayStorm,"The year is 2219 and the Secilia Federation has initiated a plan to destroy Earth. So far, the evil federation has been highly successful in destroying much of the planet's defensive forces and resources. With world destruction at hand, the fate of mankind is looking for a savior.    Unbeknownst to the federation, the Star Federation, an Earth-based organization, has been developing two highly sophisticated aircraft known as the R-Gray prototypes. These destructive machines are packed with homing missiles, laser cannons and other crippling weapons. As the planet's hero, you'll control either R-Gray ship, taking to the skies in a desperate mission to stop the Secilia Federation from carrying out their plans.",1997-07-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
41079,62257,Bygg Bilar Med Mulle Meck,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41172,60968,Dark Hunter: Jou Ijigen Gakuen,NULL,1997-04-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41279,6736,Koala Lumpur: Journey to the Edge,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41636,122300,Dia Bolo,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
41757,70468,F-22 Raptor,NULL,1997-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42229,861,Shivers Two: Harvest of Souls,"The game starts with the player checking into a motel in the sleepy town of Cyclone, Arizona. Upon entering the motel, the player is greeted by a rather unfriendly clerk who hands them a message that reads: 'I have your friends, only a warrior can free them.' The player walks into their room, sets down their bags and goes to bed. Once the player drifts to sleep, they have a strange dream involving a car wreck and a dead body. Once awake, the player is free to explore the town.    The player will quickly discover that their immediate goal is to find the twelve bahos (prayer sticks) scattered throughout the town and return them to the sacred kiva in Devil's Mouth Canyon just outside town. The bahos have been hidden by the villain known only as Darkcloud, a mysterious figure who wears a kachina mask, in order to test the player so that they may become ""the warrior"". The player is assured that once they become ""the warrior"", they will be able to free the members of Trip Cyclone, who have been transformed into petroglyphs. The player must ultimately deduce the true identity of Darkcloud and discover his actual plan.",1997-04-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
42272,56968,The Adventures of Valdo and Marie,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42611,89933,Tron,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42680,71229,Pilgrim: Faith as a Weapon,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42814,664,Command & Conquer: Sole Survivor,NULL,1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42966,176684,Virus,NULL,1997-08-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
42984,49000,The Fidgetts,NULL,1997-11-01 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,0
43289,39428,Behind Enemy Lines,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43322,68898,Chou-Kousoku Grandoll,NULL,1997-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43717,3713,Riana Rouge,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43779,20810,Swagman,NULL,1997-07-07 00:00:00.000,NULL,NULL,50.0000,1,NULL,NULL
43791,90951,The Open Racing Car Simulator,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43862,28396,Shining Force III,NULL,1997-12-11 00:00:00.000,2,NULL,NULL,NULL,83.0381,7
43938,8555,Monty Python's The Meaning of Life,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
43953,40302,Egg Venture,NULL,1997-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45046,46667,Super Robot Taisen F,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45317,166517,PAL: Shinken Densetsu,"One rainy day, a shy young girl named Kaoru was walking home from school. Near her house, she found a puppy abandoned in a box. She rescued the puppy, naming him ""Pal"", and cared for him dearly. However, not long after, the prophet Nostradamus, having waited hundreds of years searching for the one who will finally make his predictions come true, has finally found the one he's been seeking.  It just so happens that this person is none other than Pal's owner, Kaoru. Nostradamus sends his servants, who kidnap Kaoru, leaving Pal all alone. The Seven Gods of Luck, taking pity on Pal, grant him a rare gift: a Fruit of Evolution. Eating it, Pal transforms into a human. Together with Kaoru's boyfriend Yukito and two lesser gods who work for the Seven Gods of Luck, Pal sets out to rescue Kaoru and stop Nostradamus!",1997-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45339,84217,Mysteriet på Greveholm,"The plot follows a family deciding to spend their Christmas in the countryside. They intend to rent a small house, but stumble across an old castle. Mistaking two thieves for the owners they ""rent"" the abandoned castle. Soon their children, Ivar and Lillan, discover that the castle is haunted. At first the ghosts seems to be evil, but soon the children – who are intrigued instead of terrified – befriend them. However, there is something else in the castle: something even the ghosts are frightened of.",1997-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45376,80846,Strategy Challenges Collection 2,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46061,64029,Namco Gallery Vol. 3,NULL,1997-07-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46079,125279,Redcat: De Spannende Stedentocht,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46082,58294,Salamander Deluxe Pack Plus,NULL,1997-06-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46527,45515,NASCAR 98,NULL,1997-11-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
46865,129506,My Amazing Human Body,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46885,45397,Zap! Snowboarding Trix,NULL,1997-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46887,191530,Reading Blaster: Ages 9-12,"Dr. Dudley Dabble invites everyone to a party and tries to turn them into household appliances, and it's up to Rave to rescue them.  Things in Bizarroville are way more bizarre than ever! Six of the town's leading citizens have vanished into thin air, and all evidence points to Dr Dabble! Use your reading comprehension skills to help Rave rescue the missing people. Follow the trail of letters, journals and clues left behind in the doc's spooky digs. As you search, you'll have to find the main ideas, detect important details and draw conclusions to unravel the mystery!",1997-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47021,93315,Colony 28,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47071,43798,EOS: Edge of Skyhigh,NULL,1997-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47130,42308,BS Zelda no Densetsu: Inishie no Sekiban,"The Hero of Light - Week 1 The events of Ancient Stone Tablets occur a mere six years after the destruction of Ganon by the hero, Link in A Link to the Past. Hyrule is enjoying a time of peace and tranquility, but Princess Zelda suffers from a dark, recurring dream showing a shadow over a temple; a premonition of evil to come. One day, she witnesses a mysterious and brilliant light in the sky to the east. Aginah, the younger brother of the wise man Sahasrahla and now living in his old hideout near the Eastern Palace also witnesses such a light, and travels to investigate. There he finds a strange youth lying on the ground. Zelda, also following the light, meets up with Aginah, and they both carry the child to rest in Sahasrahla's hideout. Confused by the youth's unusual clothes, they believe the child not to hail from Kakariko Village. Speaking to Aginah while the youngster sleeps, Zelda learns that his brother Sahasrahla had also sensed danger surrounding Hyrule and had left the land to find the hero, Link. While Link has not yet returned, Zelda senses that if this new youth was endowed with courage, he or she may be the Hero of Light.  The Monsters Return - Week 2 Some time after Zelda sets off to return to Hyrule Castle, a Soldier who guards the Eastern Palace appears before Aginah, claiming that a horde of monsters had appeared, killing the other guards protecting the temple. As the sole survivor, he passes this information on to Aginah despite his injuries. Aginah remains with the youth, hoping Zelda's belief in him or her is true. When the child awakens, Aginah informs the youngster of the monsters that are attacking their land, and explains that it is dangerous to go alone without a weapon. He states that a Sword and Shield can be found in the Eastern Palace, but he himself is too old to go there. He lends the youth an Ocarina and a Bug-Catching Net belonging to Saharshala, and also a Bottle containing a magical Golden Bee. He informs the child that the bee will attack monsters, but flee from anyone who holds a blade, and that the ocarina can be used to return to the entrance of a dungeon. With that, the new hero embarks on his or her journey.  The Tablets - Week 3 After obtaining weaponry and exploring the Eastern Palace and a dark dungeon hidden behind the Waterfall of Wishing, the hero obtains two mysterious tablets from the Dungeon Masters, the Armos Knights and Moldorm. The hero also rescues Zelda from a monster attack and escorts her to Hyrule Castle. After the hero's quests in the dungeons are completed, he or she and Aginah meet up with Zelda in the castle and proceed to study the unusual tablets. Aginah concludes that they should travel to his elder brother's house in Kakariko Village to search for clues to deciphering the markings. Unfortunately, Aginah fails to discover anything important about them, so implores the hero to travel forth and collect more of them from the dungeon monsters. After obtaining two more tablets, Zelda suggests they travel instead to Link's House to obtain the Book of Mudora, which may be able to translate the text. While Aginah searches the house, Zelda calls for the Fortune Teller to divine the location of the book, while the hero continues to search for the tablets. Aginah does eventually locate the book, upon which point he and the hero meet with Zelda at the castle.  The Silver Arrows and the Demon King - Week 4 The translated text of the tablets, written in the language of ancient Hyrule states that a sealed power, the Silver Arrows, is buried on the mountain. Aginah and the hero travel to the Sanctuary at the foot of the mountain, but Zelda follows, claiming she had another prophetic dream, this time of her holding the Book of Mudora on top of Death Mountain. Zelda insists on traveling with the hero to the summit of the mountain, as she is the only one who can read the Book of Mudora. During their quest to obtain the final two tablets and reach the summit, the Fortune Teller sees the King of Evil in a vision. Ganon's malice had kept his spirit alive despite the destruction of his body. It was this lingering evil power that had drawn the Hero of Light into the land of Hyrule, and upon the summit the hero travels once more into another world to engage in a desperate final battle with the Demon King in a new version of Ganon's Tower. Ganon desires the power of the Hero of Light to be fully reborn, but is finally destroyed using the Silver Arrows once more.",1997-03-30 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
47358,46090,J. League Victory Goal '97,NULL,1997-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47450,92933,Svea Rike,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47580,138328,Mobile Suit Z Gundam: Zenpen Zeta no Kodou,NULL,1997-04-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47742,176718,Out Live: Be Eliminate Yesterday,NULL,1997-07-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48007,121727,Kalah,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48190,128644,Shanghai Double Pack,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48245,45928,Golden Oldies 1: Guardian and Invaders,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48247,46492,Trash It,NULL,1997-01-01 00:00:00.000,1,1,NULL,NULL,NULL,NULL
48408,51845,Krush Kill 'N Destroy Xtreme,"Ahh, the post-nuclear army life where you meet strange-looking mutants and kill them. Welcome to Hell, soldier, and mind the radioactive dust. Join one of two groups battling tooth, claw, tentacle, and any other appendage for survival: the Survivors, a military community that survived in underground bunkers, and the Evolved, mutant surface dwellers who believe the fiery apocalypse was caused by angry gods who punished mankind for uncovering forbidden technological advances and for their wasteful political rule.",1997-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48427,75411,MoleZ,NULL,1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
48647,21562,The Reap,NULL,1997-10-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48697,36573,Maximum Force,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48702,69561,Anastasia: Adventures with Pooka and Bartok,NULL,1997-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48705,176683,NASCAR 98,NULL,1997-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48760,102448,Mega Man 8: Anniversary Edition,NULL,1997-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48827,138665,Hattrick,NULL,1997-08-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48870,155515,MK5 Mortal Kombat: Sub-Zero,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49108,39801,Snow Board Championship,NULL,1997-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49389,64307,Pop'n Pop,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49525,47579,Puzzle de Pon! R,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49960,14323,Blockhead,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50097,86015,Achtung Spitfire,NULL,1997-09-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50293,166547,Sentou Kokka Kai Improved,NULL,1997-04-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50462,166447,Boys Be,NULL,1997-03-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50512,62123,Sakura Taisen Hanagumi Tsuushin,NULL,1997-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50526,166545,GeGeGe no Kitarou: Nonoi no Nikuto Katachi Tachi,NULL,1997-01-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51479,40816,Breakout 2000,NULL,1997-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52181,20297,NCAA Gamebreaker,NULL,1997-06-27 00:00:00.000,NULL,NULL,68.0000,1,NULL,NULL
52490,1638,GoldenEye 007,NULL,1997-08-23 00:00:00.000,102,NULL,88.0000,0,85.3304,269
52543,136087,3D Ultra Minigolf,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52672,77151,De Zaak Van Sam,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52995,23377,Resident Evil: Director's Cut,"On July 24, 1998, when a series of bizarre murders occur on the outskirts of the fictional Midwestern town of Raccoon City, the Raccoon City Police Department's S.T.A.R.S. team are assigned to investigate. After contact with Bravo Team is lost, Alpha Team is sent to investigate their disappearance. Alpha Team locates Bravo Team's crashed helicopter and land at the site, where they are suddenly attacked by a pack of monstrous dogs, killing team member Joseph Frost. After Alpha Team's helicopter pilot, Brad Vickers, panics and takes off alone, the remaining members of the team (Chris Redfield, Jill Valentine, Albert Wesker and Barry Burton) are forced to seek refuge in a nearby abandoned mansion.  Depending on which character the player assumes control of, either Chris or Barry are separated from the rest of the team during the chase and do not make it to the mansion. At this point, the team decides to split up to investigate. Over the course of the game, the player character may encounter several members of Bravo Team, including Enrico Marini, the captain of the S.T.A.R.S. Bravo Team, who reveals that one of Alpha Team's members is a traitor before being shot and killed by an unseen assailant. The player character eventually learns that a series of illegal experiments were being undertaken by a clandestine research team under the authority and supervision of biomedical company Umbrella Corporation. The creatures roaming the mansion and its surrounding areas are the results of these experiments, which have exposed the mansion's personnel and various animals and insects to a highly contagious and mutagenic biological agent known as the T-virus.  Eventually, the player character discovers a secret underground laboratory containing Umbrella's experiments. In the lab, the player encounters Wesker, who reveals that he is a double agent working for Umbrella, and plans to use the Tyrant, a giant humanoid supersoldier, to kill the remaining S.T.A.R.S. members. However, in the ensuing confrontation, Wesker is supposedly killed and the player character defeats the Tyrant. After activating the lab's self-destruct system, the player character reaches the heliport and manages to contact Brad for extraction, at which point the player may be confronted by Tyrant one last time. The game features multiple endings depending on the player's actions at key points over the course of the game. In the best ending, the surviving team members escape by helicopter as the mansion self-destructs. In contrast, in the worst possible ending, the mansion remains intact and the player character is the sole survivor.",1997-09-25 00:00:00.000,3,NULL,80.0000,1,79.9785,29
